CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Timestamp,Hour,DayOfWeek,Month,IsWeekend,NOx_NO2_Ratio,Temp_Humidity,CO_Lag1
4.8,1501.0,275.0,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,2004-06-01 19:00:00,19.0,1.0,6.0,0,2.4554453014410593,1414.7,3.5
3.7,1355.0,275.0,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436,2004-06-01 20:00:00,20.0,1.0,6.0,0,2.5113633509814375,1404.9,4.8
2.1,1230.0,275.0,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329,2004-06-01 21:00:00,21.0,1.0,6.0,0,2.0649347967617144,1402.86,3.7
1.6,1148.0,275.0,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914,2004-06-01 22:00:00,22.0,1.0,6.0,0,1.8133330915555876,1371.45,2.1
2.2,1171.0,275.0,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251,2004-06-01 23:00:00,23.0,1.0,6.0,0,2.0740738180155778,1317.04,1.6
0.8,1021.0,275.0,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269,2004-06-02 00:00:00,0.0,2.0,6.0,0,1.666666374269057,1326.0,2.2
0.8296875,964.0,275.0,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203,2004-06-02 01:00:00,1.0,2.0,6.0,0,1.4285711370262986,1321.3600000000001,0.8
0.859375,887.0,275.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043,2004-06-02 02:00:00,2.0,2.0,6.0,0,1.1315786495845659,1317.9,0.8296875
0.8890625000000001,885.0,275.0,5.2,773.0,36.5,1051.0,34.5,1641.0,805.0,18.5,70.7,1.4962,2004-06-02 03:00:00,3.0,2.0,6.0,0,1.0579707078345773,1307.95,0.859375
0.9187500000000001,830.0,275.0,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689,2004-06-02 04:00:00,4.0,2.0,6.0,0,0.9677416233091538,1281.4199999999998,0.8890625000000001
0.9484375,792.0,275.0,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742,2004-06-02 05:00:00,5.0,2.0,6.0,0,0.9565213232515986,1274.0,0.9187500000000001
0.978125,813.0,275.0,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769,2004-06-02 06:00:00,6.0,2.0,6.0,0,1.1363631198349455,1281.0600000000002,0.9484375
1.0078125,890.0,275.0,3.9,703.0,48.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843,2004-06-02 07:00:00,7.0,2.0,6.0,0,1.4545450137742382,1286.4099999999999,0.978125
1.0375,984.0,275.0,6.9,854.0,73.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002,2004-06-02 08:00:00,8.0,2.0,6.0,0,1.6976740237967385,1289.6000000000001,1.0078125
1.0671875000000002,1043.0,275.0,8.5,920.0,95.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973,2004-06-02 09:00:00,9.0,2.0,6.0,0,1.7924524919900957,1256.52,1.0375
1.096875,1054.0,275.0,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724,2004-06-02 10:00:00,10.0,2.0,6.0,0,1.5925922976680928,1190.7,1.0671875000000002
1.1265625000000001,1063.0,275.0,8.8,930.0,102.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492,2004-06-02 11:00:00,11.0,2.0,6.0,0,1.645161024974028,1162.5,1.096875
1.15625,978.0,275.0,7.4,873.0,80.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603,2004-06-02 12:00:00,12.0,2.0,6.0,0,1.5094336774653438,1005.7199999999999,1.1265625000000001
1.1859375,887.0,275.0,4.7,748.0,36.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581,2004-06-02 13:00:00,13.0,2.0,6.0,0,1.0588232179931711,988.64,1.15625
1.2156250000000002,887.0,275.0,4.8,754.0,32.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493,2004-06-02 14:00:00,14.0,2.0,6.0,0,1.0666663111112296,948.6299999999999,1.1859375
1.2453125,977.0,275.0,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286,2004-06-02 15:00:00,15.0,2.0,6.0,0,1.2432429072316467,985.8000000000001,1.2156250000000002
1.2750000000000001,1043.0,275.0,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127,2004-06-02 16:00:00,16.0,2.0,6.0,0,1.2978720642825394,979.68,1.2453125
1.3046875,1010.0,275.0,8.1,902.0,59.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985,2004-06-02 17:00:00,17.0,2.0,6.0,0,1.3409087861570939,1031.73,1.2750000000000001
1.334375,1094.0,275.0,10.5,996.0,76.0,876.0,53.0,1807.0,864.0,27.2,42.5,1.5135,2004-06-02 18:00:00,18.0,2.0,6.0,0,1.4339619935920767,1156.0,1.3046875
1.3640625000000002,1223.0,275.0,14.8,1142.0,145.0,778.0,88.0,1965.0,1084.0,26.2,46.4,1.5573,2004-06-02 19:00:00,19.0,2.0,6.0,0,1.6477270854855584,1215.6799999999998,1.334375
1.39375,1109.0,275.0,11.8,1042.0,140.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454,2004-06-02 20:00:00,20.0,2.0,6.0,0,1.4736840554016783,1249.5,1.3640625000000002
1.4234375000000001,1026.0,275.0,8.7,927.0,102.0,915.0,82.0,1781.0,878.0,22.8,56.1,1.5353,2004-06-02 21:00:00,21.0,2.0,6.0,0,1.2439022873289893,1279.0800000000002,1.39375
1.453125,1036.0,275.0,8.7,928.0,89.0,914.0,59.0,1787.0,909.0,21.9,60.9,1.5799,2004-06-02 22:00:00,22.0,2.0,6.0,0,1.5084743205975728,1333.7099999999998,1.4234375000000001
1.4828125,963.0,275.0,6.9,853.0,62.0,995.0,43.0,1732.0,789.0,21.7,61.0,1.5617,2004-06-02 23:00:00,23.0,2.0,6.0,0,1.4418601297999698,1323.7,1.453125
1.5125000000000002,996.0,275.0,7.3,868.0,69.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568,2004-06-03 00:00:00,0.0,3.0,6.0,0,1.3529409111880566,1347.84,1.4828125
1.5421875,999.0,275.0,6.9,853.0,63.0,951.0,49.0,1756.0,885.0,20.3,70.9,1.6699,2004-06-03 01:00:00,1.0,3.0,6.0,0,1.2857140233236686,1439.2700000000002,1.5125000000000002
1.5718750000000001,893.0,275.0,4.6,741.0,31.0,1056.0,36.0,1664.0,743.0,18.9,79.0,1.704,2004-06-03 02:00:00,2.0,3.0,6.0,0,0.8611108719136467,1493.1,1.5421875
1.6015625,730.0,275.0,1.3,530.0,24.0,1517.0,30.0,1362.0,445.0,18.1,64.6,1.3276,2004-06-03 03:00:00,3.0,3.0,6.0,0,0.7999997333334222,1169.26,1.5718750000000001
1.63125,753.0,275.0,1.7,562.0,17.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655,2004-06-03 04:00:00,4.0,3.0,6.0,0,0.7083330381945674,1199.7,1.6015625
1.6609375000000002,825.0,275.0,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.346,2004-06-03 05:00:00,5.0,3.0,6.0,0,1.0517239565993177,1186.2400000000002,1.63125
1.6906250000000003,1012.0,275.0,10.1,982.0,184.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479,2004-06-03 06:00:00,6.0,3.0,6.0,0,2.5205475999249862,1189.76,1.6609375000000002
1.7203125000000001,1221.0,275.0,19.9,1293.0,248.0,688.0,74.0,2144.0,1316.0,19.0,61.7,1.3393,2004-06-03 07:00:00,7.0,3.0,6.0,0,3.3513508984660945,1172.3,1.6906250000000003
1.75,1215.0,275.0,20.2,1303.0,220.0,694.0,97.0,2180.0,1358.0,20.0,57.4,1.3268,2004-06-03 08:00:00,8.0,3.0,6.0,0,2.268041003294742,1148.0,1.7203125000000001
1.7796875,1234.0,275.0,20.8,1318.0,243.0,714.0,108.0,2108.0,2202.0,22.6,45.9,1.2418,2004-06-03 09:00:00,9.0,3.0,6.0,0,2.249999791666686,1037.3400000000001,1.75
1.8093750000000002,1138.0,275.0,15.1,1152.0,164.0,798.0,93.0,1877.0,1947.0,27.3,34.3,1.2284,2004-06-03 10:00:00,10.0,3.0,6.0,0,1.7634406705977772,936.39,1.7796875
1.8390625,987.0,275.0,10.9,1009.0,160.97619047619048,914.0,92.28571428571429,1697.0,1227.0,27.4,31.0,1.1184,2004-06-03 11:00:00,11.0,3.0,6.0,0,1.7443238563942156,849.4,1.8093750000000002
1.8687500000000001,980.0,275.0,11.1,1019.0,157.95238095238096,921.0,91.57142857142857,1720.0,950.0,26.2,33.6,1.1244,2004-06-03 12:00:00,12.0,3.0,6.0,0,1.7249088079922779,880.32,1.8390625
1.8984375000000002,966.0,275.0,12.1,1054.0,154.92857142857142,885.0,90.85714285714286,1742.0,917.0,26.8,32.4,1.1263,2004-06-03 13:00:00,13.0,3.0,6.0,0,1.7051884915673041,868.3199999999999,1.8687500000000001
1.928125,905.0,275.0,8.6,923.0,151.9047619047619,1025.0,90.14285714285714,1582.0,707.0,28.7,27.7,1.071,2004-06-03 14:00:00,14.0,3.0,6.0,0,1.6851556503525162,794.99,1.8984375000000002
1.9578125000000002,903.0,275.0,9.7,968.0,148.88095238095238,992.0,89.42857142857143,1565.0,740.0,28.7,25.0,0.9684,2004-06-03 15:00:00,15.0,3.0,6.0,0,1.6648027957355764,717.5,1.928125
1.9875,914.0,275.0,11.0,1014.0,145.85714285714286,988.0,88.71428571428571,1597.0,775.0,29.1,22.3,0.8811,2004-06-03 16:00:00,16.0,3.0,6.0,0,1.6441221979250342,648.9300000000001,1.9578125000000002
2.0171875000000004,1050.0,275.0,16.6,1199.0,142.83333333333334,849.0,88.0,1781.0,1035.0,29.0,24.5,0.9655,2004-06-03 17:00:00,17.0,3.0,6.0,0,1.623105876162211,710.5,1.9875
2.046875,1043.0,275.0,14.7,1139.0,139.8095238095238,876.0,87.28571428571429,1756.0,1001.0,27.2,28.3,1.0016,2004-06-03 18:00:00,18.0,3.0,6.0,0,1.6017455884524963,769.76,2.0171875000000004
2.0765625,1125.0,275.0,19.5,1283.0,136.78571428571428,792.0,86.57142857142857,1899.0,1101.0,25.3,30.0,0.952,2004-06-03 19:00:00,19.0,3.0,6.0,0,1.5800328207882879,759.0,2.046875
2.10625,1058.0,275.0,14.5,1134.0,133.76190476190476,855.0,85.85714285714286,1797.0,1034.0,24.1,34.8,1.0333,2004-06-03 20:00:00,20.0,3.0,6.0,0,1.557958775833975,838.68,2.0765625
2.1359375,951.0,275.0,7.8,892.0,130.73809523809524,1015.0,85.14285714285714,1611.0,786.0,23.0,43.1,1.1993,2004-06-03 21:00:00,21.0,3.0,6.0,0,1.5355143610413782,991.3000000000001,2.10625
2.1656250000000004,944.0,275.0,7.8,891.0,127.71428571428572,1016.0,84.42857142857143,1593.0,844.0,22.1,43.9,1.1521,2004-06-03 22:00:00,22.0,3.0,6.0,0,1.512690176161908,970.19,2.1359375
2.1953125,959.0,275.0,7.8,892.0,124.69047619047619,996.0,83.71428571428571,1616.0,866.0,21.0,48.1,1.178,2004-06-03 23:00:00,23.0,3.0,6.0,0,1.489476500119417,1010.1,2.1656250000000004
2.225,974.0,275.0,8.5,919.0,121.66666666666667,976.0,83.0,1638.0,909.0,20.6,49.2,1.1754,2004-06-04 00:00:00,0.0,4.0,6.0,0,1.4658632772052276,1013.5200000000001,2.1953125
2.2546875,880.0,275.0,5.7,799.0,118.64285714285714,1097.0,82.28571428571428,1533.0,724.0,21.2,47.6,1.1799,2004-06-04 01:00:00,1.0,4.0,6.0,0,1.4418401025541543,1009.12,2.225
2.284375,853.0,275.0,4.5,740.0,115.61904761904762,1146.0,81.57142857142857,1526.0,715.0,21.0,50.1,1.2338,2004-06-04 02:00:00,2.0,4.0,6.0,0,1.417396206857441,1052.1000000000001,2.2546875
2.3140625000000004,912.0,275.0,5.6,795.0,112.5952380952381,1042.0,80.85714285714286,1564.0,827.0,20.1,53.1,1.2342,2004-06-04 03:00:00,3.0,4.0,6.0,0,1.3925204402654343,1067.3100000000002,2.284375
2.34375,863.0,275.0,4.6,745.0,109.57142857142857,1098.0,80.14285714285714,1496.0,786.0,19.0,54.0,1.1745,2004-06-04 04:00:00,4.0,4.0,6.0,0,1.3672012554294333,1026.0,2.3140625000000004
2.3734375,729.0,275.0,1.2,520.0,106.54761904761905,1570.0,79.42857142857143,1318.0,445.0,19.2,51.1,1.124,2004-06-04 05:00:00,5.0,4.0,6.0,0,1.3414266896285343,981.12,2.34375
2.403125,830.0,275.0,3.4,674.0,103.52380952380952,1246.0,78.71428571428571,1459.0,607.0,19.2,53.1,1.1662,2004-06-04 06:00:00,6.0,4.0,6.0,0,1.3151843459233439,1019.52,2.3734375
2.4328125000000003,1198.0,275.0,17.0,1209.0,100.5,779.0,78.0,2058.0,1213.0,20.6,49.0,1.1748,2004-06-04 07:00:00,7.0,4.0,6.0,0,1.2884613732741828,1009.4000000000001,2.403125
2.4625000000000004,971.0,275.0,10.0,977.0,97.47619047619048,921.0,77.28571428571428,1667.0,910.0,21.8,41.9,1.077,2004-06-04 08:00:00,8.0,4.0,6.0,0,1.261244445556788,913.42,2.4328125000000003
2.4921875,885.0,275.0,6.0,812.0,94.45238095238095,1100.0,76.57142857142857,1495.0,675.0,22.8,37.6,1.0315,2004-06-04 09:00:00,9.0,4.0,6.0,0,1.2335197394035167,857.2800000000001,2.4625000000000004
2.521875,862.0,275.0,5.7,798.0,91.42857142857143,1148.0,75.85714285714286,1456.0,582.0,24.8,31.3,0.9646,2004-06-04 10:00:00,10.0,4.0,6.0,0,1.2052729107926483,776.24,2.4921875
2.5515625,892.0,275.0,6.9,853.0,88.40476190476191,1080.0,75.14285714285714,1509.0,666.0,26.0,29.4,0.976,2004-06-04 11:00:00,11.0,4.0,6.0,0,1.1764890703024686,764.4,2.521875
2.5812500000000003,933.0,275.0,9.5,960.0,85.38095238095238,994.0,74.42857142857143,1577.0,726.0,27.0,27.8,0.9731,2004-06-04 12:00:00,12.0,4.0,6.0,0,1.1471527569404485,750.6,2.5515625
2.6109375000000004,975.0,275.0,11.1,1017.0,82.35714285714286,930.0,73.71428571428572,1668.0,801.0,27.0,29.3,1.0277,2004-06-04 13:00:00,13.0,4.0,6.0,0,1.1172479104508648,791.1,2.5812500000000003
2.640625,927.0,275.0,8.1,905.0,79.33333333333334,1016.0,73.0,1554.0,711.0,27.0,29.6,1.0419,2004-06-04 14:00:00,14.0,4.0,6.0,0,1.0867578419966428,799.2,2.6109375000000004
2.6703125,993.0,275.0,10.2,985.0,76.30952380952381,950.0,72.28571428571428,1680.0,790.0,25.8,32.6,1.072,2004-06-04 15:00:00,15.0,4.0,6.0,0,1.0556652031029694,841.08,2.640625
2.7,1053.0,275.0,13.3,1093.0,73.28571428571429,873.0,71.57142857142857,1749.0,924.0,26.2,32.6,1.0892,2004-06-04 16:00:00,16.0,4.0,6.0,0,1.0239519527412442,854.12,2.6703125
3.6,1116.0,275.0,16.6,1198.0,70.26190476190476,811.0,70.85714285714286,1863.0,1045.0,28.3,27.5,1.0418,2004-06-04 17:00:00,17.0,4.0,6.0,0,0.9915993224221386,778.25,2.7
3.3,1097.0,275.0,16.9,1206.0,67.23809523809524,813.0,70.14285714285714,1867.0,1088.0,26.5,29.7,1.0123,2004-06-04 18:00:00,18.0,4.0,6.0,0,0.9585877791558496,787.05,3.6
3.6,1116.0,275.0,17.5,1226.0,64.21428571428572,792.0,69.42857142857143,1938.0,1038.0,25.7,31.8,1.0317,2004-06-04 19:00:00,19.0,4.0,6.0,0,0.9248969861259485,817.26,3.3
2.9,1057.0,275.0,13.1,1087.0,61.19047619047619,871.0,68.71428571428572,1769.0,981.0,24.4,35.2,1.0632,2004-06-04 20:00:00,20.0,4.0,6.0,0,0.8905057609104574,858.88,3.6
1.9,973.0,275.0,9.2,949.0,58.16666666666667,987.0,68.0,1615.0,820.0,23.5,36.9,1.0518,2004-06-04 21:00:00,21.0,4.0,6.0,0,0.8553920310697993,867.15,2.9
2.0,1016.0,275.0,10.0,977.0,55.14285714285714,951.0,67.28571428571428,1652.0,948.0,22.4,41.0,1.1006,2004-06-04 22:00:00,22.0,4.0,6.0,0,0.8195327869059552,918.4,1.9
2.9,1120.0,275.0,13.1,1088.0,52.11904761904762,849.0,66.57142857142857,1785.0,1067.0,21.7,44.7,1.1451,2004-06-04 23:00:00,23.0,4.0,6.0,0,0.7829040311803673,969.99,2.0
2.7,1076.0,275.0,12.9,1080.0,49.0952380952381,846.0,65.85714285714286,1787.0,1070.0,21.1,48.1,1.1864,2004-06-05 00:00:00,0.0,5.0,6.0,1,0.7454807255596874,1014.9100000000001,2.9
1.5,937.0,275.0,7.8,890.0,46.07142857142857,970.0,65.14285714285714,1625.0,877.0,20.7,50.0,1.203,2004-06-05 01:00:00,1.0,5.0,6.0,1,0.7072367335382207,1035.0,2.7
1.6,980.0,275.0,9.2,948.0,43.04761904761905,888.0,64.42857142857143,1702.0,1028.0,19.8,53.1,1.2093,2004-06-05 02:00:00,2.0,5.0,6.0,1,0.6681447595636367,1051.38,1.5
1.3,937.0,275.0,6.9,853.0,40.02380952380953,962.0,63.714285714285715,1604.0,969.0,19.8,53.6,1.2214,2004-06-05 03:00:00,3.0,5.0,6.0,1,0.6281762840679974,1061.28,1.6
0.7,852.0,275.0,4.5,739.0,37.0,1095.0,63.0,1525.0,837.0,19.6,54.8,1.236,2004-06-05 04:00:00,4.0,5.0,6.0,1,0.5873014940791279,1074.08,1.3
0.7,858.0,275.0,4.9,757.0,57.0,1066.0,71.0,1542.0,904.0,19.3,57.3,1.265,2004-06-05 05:00:00,5.0,5.0,6.0,1,0.8028167883356636,1105.8899999999999,0.7
1.2,963.0,275.0,7.9,894.0,131.0,942.0,91.0,1702.0,1065.0,19.7,58.4,1.3254,2004-06-05 06:00:00,6.0,5.0,6.0,1,1.439560281367002,1150.48,0.7
1.5,966.0,275.0,7.4,874.0,171.0,969.0,95.0,1682.0,999.0,19.8,59.4,1.3554,2004-06-05 07:00:00,7.0,5.0,6.0,1,1.7999998105263357,1176.1200000000001,1.2
1.5,983.0,275.0,8.0,901.0,187.0,954.0,96.0,1691.0,986.0,20.9,54.8,1.3387,2004-06-05 08:00:00,8.0,5.0,6.0,1,1.9479164637587016,1145.32,1.5
1.6,990.0,275.0,7.6,881.0,133.0,985.0,81.0,1685.0,874.0,22.4,47.9,1.2817,2004-06-05 09:00:00,9.0,5.0,6.0,1,1.6419751059289993,1072.9599999999998,1.5
1.1,891.0,275.0,5.3,780.0,87.0,1110.0,68.0,1543.0,689.0,24.1,41.3,1.2202,2004-06-05 10:00:00,10.0,5.0,6.0,1,1.279411576557121,995.33,1.6
1.1,883.0,275.0,5.3,778.0,61.0,1130.0,57.0,1545.0,608.0,25.9,36.9,1.2133,2004-06-05 11:00:00,11.0,5.0,6.0,1,1.0701752508464473,955.7099999999999,1.1
1.4,914.0,275.0,8.0,900.0,86.0,1010.0,68.0,1596.0,706.0,30.7,26.0,1.1287,2004-06-05 12:00:00,12.0,5.0,6.0,1,1.2647056963668093,798.1999999999999,1.1
1.4,896.0,275.0,8.4,917.0,83.0,1017.0,72.0,1577.0,704.0,30.3,25.2,1.0652,2004-06-05 13:00:00,13.0,5.0,6.0,1,1.1527776176697753,763.56,1.4
1.0,841.0,275.0,6.0,811.0,61.0,1135.0,62.0,1463.0,609.0,30.1,25.4,1.0641,2004-06-05 14:00:00,14.0,5.0,6.0,1,0.9838708090530953,764.54,1.4
1.3,926.0,275.0,7.3,868.0,80.0,1048.0,75.0,1599.0,687.0,27.6,35.1,1.2764,2004-06-05 15:00:00,15.0,5.0,6.0,1,1.0666665244444633,968.7600000000001,1.0
1.9,1133.0,275.0,10.2,984.0,110.0,838.0,92.0,1897.0,976.0,26.6,47.6,1.6315,2004-06-05 16:00:00,16.0,5.0,6.0,1,1.1956520439508647,1266.16,1.3
1.7,1042.0,275.0,9.0,939.0,108.0,917.0,89.0,1744.0,860.0,30.4,31.3,1.3331,2004-06-05 17:00:00,17.0,5.0,6.0,1,1.21348300972101,951.52,1.9
2.3,1124.0,275.0,14.0,1118.0,134.0,793.0,105.0,1915.0,1021.0,27.8,35.0,1.282,2004-06-05 18:00:00,18.0,5.0,6.0,1,1.2761903546485376,973.0,1.7
2.4,1157.0,275.0,16.1,1183.0,133.0,738.0,111.0,1970.0,1079.0,26.6,37.9,1.2994,2004-06-05 19:00:00,19.0,5.0,6.0,1,1.1981980902524243,1008.14,2.3
1.8,989.0,275.0,8.2,906.0,118.0,954.0,102.0,1681.0,826.0,23.4,44.4,1.2646,2004-06-05 20:00:00,20.0,5.0,6.0,1,1.156862631680134,1038.9599999999998,2.4
0.6,841.0,275.0,3.8,699.0,17.0,1123.0,30.0,1508.0,558.0,23.0,51.1,1.4175,2004-06-05 21:00:00,21.0,5.0,6.0,1,0.5666664777778407,1175.3,1.8
0.8,916.0,275.0,5.6,791.0,26.0,1007.0,43.0,1588.0,679.0,22.1,53.5,1.4087,2004-06-05 22:00:00,22.0,5.0,6.0,1,0.6046510221741809,1182.3500000000001,0.6
1.7,1008.0,275.0,8.0,900.0,55.0,907.0,67.0,1681.0,850.0,21.6,53.6,1.3674,2004-06-05 23:00:00,23.0,5.0,6.0,1,0.8208953998663582,1157.7600000000002,0.8
1.1,895.0,275.0,5.6,792.0,39.0,975.0,58.0,1574.0,733.0,21.9,52.7,1.365,2004-06-06 00:00:00,0.0,6.0,6.0,1,0.6724136771700556,1154.1299999999999,1.7
0.6,810.0,275.0,3.8,702.0,15.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707,2004-06-06 01:00:00,1.0,6.0,6.0,1,0.6249997395834419,1169.3700000000001,1.1
1.1,968.0,275.0,6.6,840.0,47.0,891.0,58.0,1727.0,788.0,17.5,79.1,1.5709,2004-06-06 02:00:00,2.0,6.0,6.0,1,0.8103446878716055,1384.25,0.6
1.1,922.0,275.0,7.0,859.0,48.0,871.0,60.0,1739.0,728.0,17.6,78.6,1.5722,2004-06-06 03:00:00,3.0,6.0,6.0,1,0.7999998666666889,1383.36,1.1
1.0,892.0,275.0,5.2,773.0,49.0,926.0,62.0,1660.0,724.0,17.1,81.8,1.5816,2004-06-06 04:00:00,4.0,6.0,6.0,1,0.7903224531737978,1398.78,1.1
0.5,806.0,275.0,2.4,615.0,21.0,1172.0,34.0,1525.0,543.0,16.6,80.2,1.5002,2004-06-06 05:00:00,5.0,6.0,6.0,1,0.6176468771626832,1331.3200000000002,1.0
0.7,827.0,275.0,3.1,659.0,33.0,1115.0,46.0,1552.0,616.0,16.8,77.4,1.4739,2004-06-06 06:00:00,6.0,6.0,6.0,1,0.7173911483932286,1300.3200000000002,0.5
1.0,881.0,275.0,5.2,776.0,63.0,1037.0,62.0,1623.0,677.0,18.3,66.5,1.381,2004-06-06 07:00:00,7.0,6.0,6.0,1,1.0161288683663114,1216.95,0.7
1.2,877.0,275.0,5.9,808.0,73.0,1011.0,70.0,1614.0,723.0,20.4,55.8,1.3196,2004-06-06 08:00:00,8.0,6.0,6.0,1,1.0428569938775722,1138.32,1.0
0.7,784.0,275.0,2.8,638.0,51.0,1314.0,54.0,1412.0,529.0,21.6,45.3,1.1533,2004-06-06 09:00:00,9.0,6.0,6.0,1,0.9444442695473574,978.48,1.2
0.9,806.0,275.0,3.4,675.0,61.0,1270.0,61.0,1414.0,528.0,23.1,39.4,1.0983,2004-06-06 10:00:00,10.0,6.0,6.0,1,0.9999998360656006,910.14,0.7
0.8,775.0,275.0,3.0,653.0,52.0,1349.0,53.0,1365.0,491.0,25.4,31.6,1.0058,2004-06-06 11:00:00,11.0,6.0,6.0,1,0.9811318903524735,802.64,0.9
0.8,773.0,275.0,3.4,676.0,49.0,1331.0,49.0,1374.0,489.0,26.6,29.0,0.9928,2004-06-06 12:00:00,12.0,6.0,6.0,1,0.9999997959184089,771.4000000000001,0.8
0.5,734.0,275.0,2.3,603.0,40.0,1471.0,48.0,1303.0,450.0,25.9,28.8,0.9475,2004-06-06 13:00:00,13.0,6.0,6.0,1,0.8333331597222583,745.92,0.8
0.5,757.0,275.0,2.7,635.0,36.0,1445.0,45.0,1345.0,451.0,27.0,28.0,0.981,2004-06-06 14:00:00,14.0,6.0,6.0,1,0.7999998222222616,756.0,0.5
0.7,817.0,275.0,3.6,688.0,51.0,1299.0,60.0,1435.0,512.0,23.6,38.1,1.0917,2004-06-06 15:00:00,15.0,6.0,6.0,1,0.8499998583333569,899.1600000000001,0.5
0.9,815.0,275.0,4.2,720.0,56.0,1225.0,59.0,1418.0,525.0,25.9,32.0,1.0529,2004-06-06 16:00:00,16.0,6.0,6.0,1,0.9491523814995964,828.8,0.7
1.0,844.0,275.0,4.9,757.0,71.0,1186.0,67.0,1445.0,556.0,26.3,31.5,1.0643,2004-06-06 17:00:00,17.0,6.0,6.0,1,1.0597013343729351,828.45,0.9
1.2,880.0,275.0,5.9,807.0,79.0,1123.0,72.0,1510.0,599.0,23.9,36.8,1.0774,2004-06-06 18:00:00,18.0,6.0,6.0,1,1.097222069830268,879.5199999999999,1.0
1.3,906.0,275.0,6.6,838.0,117.0,1084.0,88.0,1547.0,694.0,23.7,36.8,1.0609,2004-06-06 19:00:00,19.0,6.0,6.0,1,1.329545303460761,872.1599999999999,1.2
1.6,904.0,275.0,7.6,882.0,127.0,1048.0,94.0,1549.0,744.0,22.5,37.8,1.0157,2004-06-06 20:00:00,20.0,6.0,6.0,1,1.3510636860570546,850.4999999999999,1.3
1.4,877.0,275.0,7.0,858.0,118.0,1080.0,89.0,1535.0,724.0,21.8,39.2,1.0115,2004-06-06 21:00:00,21.0,6.0,6.0,1,1.3258425476581406,854.5600000000001,1.6
1.7,918.0,275.0,7.5,879.0,130.0,1030.0,96.0,1569.0,804.0,20.9,42.6,1.04,2004-06-06 22:00:00,22.0,6.0,6.0,1,1.3541665256076536,890.3399999999999,1.4
1.7,930.0,275.0,8.4,914.0,131.0,991.0,98.0,1631.0,862.0,20.0,45.6,1.0555,2004-06-06 23:00:00,23.0,6.0,6.0,1,1.3367345574760656,912.0,1.7
1.4,870.0,275.0,7.0,858.0,102.0,1061.0,95.0,1557.0,811.0,19.3,47.9,1.059,2004-06-07 00:00:00,0.0,0.0,6.0,0,1.073684097506937,924.47,1.7
0.8,793.0,275.0,3.9,703.0,48.0,1222.0,64.0,1439.0,627.0,18.7,49.0,1.0462,2004-06-07 01:00:00,1.0,0.0,6.0,0,0.7499998828125183,916.3,1.4
0.4,760.0,275.0,2.6,626.0,22.0,1263.0,38.0,1386.0,575.0,17.8,54.1,1.0938,2004-06-07 02:00:00,2.0,0.0,6.0,0,0.578947216066522,962.98,0.8
0.3,733.0,275.0,2.0,588.0,22.0,1281.0,36.0,1394.0,589.0,18.6,52.7,1.1206,2004-06-07 03:00:00,3.0,0.0,6.0,0,0.6111109413580718,980.2200000000001,0.4
0.4,726.0,275.0,2.1,591.0,22.0,1263.0,34.0,1386.0,579.0,17.2,57.9,1.127,2004-06-07 04:00:00,4.0,0.0,6.0,0,0.647058633218049,995.8799999999999,0.3
